headline,date,id
b'Theater Listings for March 4-10',2016-03-04,56d8c6d838f0d810eb12c6de
b'\xe2\x80\x98Shuffle Along\xe2\x80\x99 and the Lost History of Black Performance in America',2016-03-27,56f3c66138f0d870f33f8c4e
b'Theater Listings for March 18-24',2016-03-18,56eb1bd038f0d82753b972e5
b'Theater Listings for March 25-31',2016-03-25,56f4635b38f0d81726914f24
b'Spare Times for Children Listings for Jan. 1-7',2016-01-01,5685a2c138f0d85a6c1301b7
b'Theater Listings for April 1-7',2016-04-01,56fd836938f0d85faa67c465
b'Theater Listings for Feb. 26-March 3',2016-02-26,56cf9b0c38f0d80b98a14c04
b'Theater Listings for April 8-14',2016-04-08,5706ead838f0d80c57594f84
b'Why \xe2\x80\x98Transcending Race\xe2\x80\x99 Is a Lie',2016-06-17,57642c6438f0d8589e8e205d
b'Spare Times for Children Listings for April 22-28',2016-04-22,5719490c38f0d80deffe5c6e
b'Theater Listings for Feb. 5-11',2016-02-05,56b3d33c38f0d84a7b07047d
b'Spare Times for Children Listings for April 1-7',2016-04-01,56fd8b8738f0d85faa67c489
b'Spare Times for Feb. 5-11',2016-02-05,56b3d6cb38f0d84a7b07048f
b'Theater Listings for March 11-17',2016-03-11,56e1f90c38f0d87369b23ff1
b'Museum &amp; Gallery Listings for March 18-24',2016-03-18,56eb1b3d38f0d82753b972e2
b'Museum &amp; Gallery Listings for April 1-7',2016-04-01,56fd895038f0d85faa67c47f
b'In Exile',2016-01-17,56963c6738f0d83e7cfe05d8
b'Museum &amp; Gallery Listings for March 25-31',2016-03-25,56f4a1e038f0d81726914fc5
b'Museum &amp; Gallery Listings for April 8-14',2016-04-08,5706de5e38f0d80c57594f65
b'The Latest: 26.8 Inches of Snow Fails to Set New NYC Record',2016-01-23,56a352ce38f0d85aa1bb1a54
b'Spare Times for Jan. 22-28',2016-01-22,56a16b5338f0d83189a62ccf
b'A Biotech Evangelist Seeks a Zika Dividend',2016-03-06,56dabd8638f0d83eee097acb
b'Museum &amp; Gallery Listings for Jan. 1-7',2016-01-01,5685acd138f0d85a6c1301da
b'Museum &amp; Gallery Listings for July 1-7',2016-07-01,5775c25438f0d87c9d8379c7
b'Museum &amp; Gallery Listings for June 17-23',2016-06-17,576387f038f0d83da36e061b
b'Museum &amp; Gallery Listings for Feb. 12-18',2016-02-12,56bd0ac138f0d810e6a1a274
b'Museum &amp; Gallery Listings for Feb. 19-25',2016-02-19,56c64cfe38f0d809a189bc8f
b'Museum &amp; Gallery Listings for March 4-10',2016-03-04,56d8c77938f0d810eb12c6e3
b'Museum &amp; Gallery Listings for Jan. 8-14',2016-01-08,568eff4b38f0d8580b9abad0
b'Museum &amp; Gallery Listings for June 10-16',2016-06-10,575a21f238f0d80f3c48a259
b'Museum &amp; Gallery Listings for March 11-17',2016-03-11,56e1f72238f0d87369b23fe6
b'Museum &amp; Gallery Listings for June 24-30',2016-06-24,576c7f1538f0d8520fd890cf
b'Museum &amp; Gallery Listings for Feb. 26-Mar. 3',2016-02-26,56cf9cd838f0d80b98a14c0a
b'Fight',2016-03-28,56f7d94e38f0d857ea327a2c
